outer_fold,model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__linear_svm__C,param_model__rbf_features__gamma,param_model__rbf_features__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
3,Approx RBF SVM,239.85883754491806,48.36998573502142,1.262993037700653,0.0922881277450386,5.0,0.01,300,"{'model__linear_svm__C': 5.0, 'model__rbf_features__gamma': 0.01, 'model__rbf_features__n_components': 300}",0.9478920050664589,0.9499880414262419,0.9480497546683739,0.9468938895083455,0.948205922667355,0.001120302524452127,9
3,Approx RBF SVM,487.5270447731018,39.041636105098874,2.3256672620773315,0.10235794348477605,5.0,0.01,500,"{'model__linear_svm__C': 5.0, 'model__rbf_features__gamma': 0.01, 'model__rbf_features__n_components': 500}",0.956000729715555,0.9571119114077279,0.9536666366153772,0.9535721414769872,0.9550878548039118,0.0015204763865806627,3
3,Approx RBF SVM,281.4486356973648,14.388861179111386,1.2201684713363647,0.004410805033244643,10.0,0.0005,300,"{'model__linear_svm__C': 10.0, 'model__rbf_features__gamma': 0.0005, 'model__rbf_features__n_components': 300}",0.9381769901655095,0.9376429906551846,0.9370476265514392,0.936209798856622,0.9372693515571888,0.0007306209554752755,19
3,Approx RBF SVM,443.70918411016464,44.16713120940242,1.9945865273475647,0.3167054731105479,10.0,0.0005,500,"{'model__linear_svm__C': 10.0, 'model__rbf_features__gamma': 0.0005, 'model__rbf_features__n_components': 500}",0.9402138573206715,0.9409081693220378,0.9395622275477454,0.9392612598787794,0.9399863785173086,0.0006338663066030879,16
3,Approx RBF SVM,302.72275894880295,21.942489966582464,1.3249127268791199,0.11419655206966028,10.0,0.001,300,"{'model__linear_svm__C': 10.0, 'model__rbf_features__gamma': 0.001, 'model__rbf_features__n_components': 300}",0.9466965126564134,0.9461057986464266,0.9439526887552673,0.9443170934875508,0.9452680233864146,0.0011593987499172365,11
3,Approx RBF SVM,412.19037288427353,16.98150850476436,1.4245613813400269,0.21604466495858543,10.0,0.001,500,"{'model__linear_svm__C': 10.0, 'model__rbf_features__gamma': 0.001, 'model__rbf_features__n_components': 500}",0.9494886776032339,0.9496054813914098,0.9485312259720285,0.9477285650069189,0.9488384874933977,0.000764422067156259,8
3,Approx RBF SVM,255.1307452917099,17.731529684422494,1.2036275267601013,0.13832661399417295,10.0,0.003,300,"{'model__linear_svm__C': 10.0, 'model__rbf_features__gamma': 0.003, 'model__rbf_features__n_components': 300}",0.955322003800172,0.9528683301464468,0.9511762877153669,0.9521627934918981,0.952882353788471,0.0015313815093183857,5
3,Approx RBF SVM,332.0162324309349,14.676217442328278,1.0526635646820068,0.1071545202250917,10.0,0.003,500,"{'model__linear_svm__C': 10.0, 'model__rbf_features__gamma': 0.003, 'model__rbf_features__n_components': 500}",0.9612292419228291,0.9580997956146121,0.9562900360001728,0.9558782773959845,0.9578743377333997,0.0021095308855856704,1
3,Approx RBF SVM,220.80968660116196,15.890479066226952,0.834639310836792,0.14189223616136845,10.0,0.01,300,"{'model__linear_svm__C': 10.0, 'model__rbf_features__gamma': 0.01, 'model__rbf_features__n_components': 300}",0.9509184142339332,0.9519073953770787,0.9511243639317167,0.9491470361213614,0.9507743024160226,0.0010093570395264943,6
3,Approx RBF SVM,224.09049743413925,10.97425665928368,0.8778267502784729,0.023346498792219544,10.0,0.01,500,"{'model__linear_svm__C': 10.0, 'model__rbf_features__gamma': 0.01, 'model__rbf_features__n_components': 500}",0.9591015290615234,0.9594524688628477,0.9569468434998445,0.9559678596579846,0.95786717527055,0.0014569827915400396,2
