outer_fold,model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
3,Random Forest,817.0307626128197,5.4169165904670615,4.177689492702484,0.2268057366469699,30,sqrt,1,800,"{'model__max_depth': 30, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 800}",0.9672452228991659,0.9666425276961159,0.9667967626763974,0.9658094075275974,0.9666234801998193,0.0005195353509756546,5
3,Random Forest,1006.1077366471291,2.9025722203290356,4.817636072635651,0.3652350347840333,30,sqrt,1,1000,"{'model__max_depth': 30, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 1000}",0.967153011652825,0.9662649428753649,0.9667184140647909,0.9657991157205136,0.9664838710783736,0.0005048710179454889,10
3,Random Forest,511.02986669540405,3.218921310430868,2.3292237520217896,0.1617838187459201,30,sqrt,2,500,"{'model__max_depth': 30, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 500}",0.9658491140526961,0.9647659082702081,0.9650707538027894,0.964390154662967,0.9650189826971651,0.000536486178057377,23
3,Random Forest,803.6583470702171,4.864558464560821,4.0130473375320435,0.14243544712891149,30,sqrt,2,800,"{'model__max_depth': 30, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 800}",0.96589055332928,0.9652235524845374,0.965060302224524,0.964287973113807,0.965115595288037,0.0005701382525566166,21
3,Random Forest,996.355259180069,13.14645815005233,4.9239808320999146,0.645951176162954,30,sqrt,2,1000,"{'model__max_depth': 30, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 1000}",0.9659879886614273,0.9655011493882301,0.9652490343103679,0.9640863289970573,0.9652061253392706,0.000698951799452827,19
3,Random Forest,358.91286116838455,3.534556171365477,2.6972256302833557,0.21292529173243277,,log2,1,500,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.9678596913437226,0.966370320723439,0.9669137340420476,0.964883300254112,0.9665067615908303,0.0010782263577775472,9
3,Random Forest,556.2557589411736,9.851194382572123,4.101268947124481,0.4732933831948618,,log2,1,800,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 800}",0.9679237282512023,0.9661391573982504,0.9670861185433421,0.9652400095691435,0.9665972534404845,0.0010062911385956147,7
3,Random Forest,671.6508380174637,7.014330262576954,6.167219817638397,0.5552235403924562,,log2,1,1000,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 1000}",0.9679406468261953,0.9662543168843697,0.9672979324113241,0.9652892860762605,0.9666955455495374,0.001010618073449981,3
3,Random Forest,333.5181770324707,3.8010940034534904,2.3545365929603577,0.1645374455247001,,log2,2,500,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__n_estimators': 500}",0.9657646283650005,0.9642833327058873,0.9650596154584276,0.9637803156005209,0.964721973032459,0.0007550259276194474,28
3,Random Forest,519.4726377129555,4.145523856005712,4.58156806230545,0.19502995045758373,,log2,2,800,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__n_estimators': 800}",0.9655511831088821,0.9644436852136509,0.9651951497016366,0.9639111855307193,0.9647753008887222,0.000639322014550442,27
3,Random Forest,658.2278369069099,8.063250809141625,4.187202513217926,0.07766399777963773,,log2,2,1000,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__n_estimators': 1000}",0.965803473307389,0.9645031199924197,0.9647001698739953,0.9636174940444522,0.9646560643045641,0.0007778998760805939,30
3,Random Forest,492.91008645296097,6.922368516450391,2.3954596519470215,0.18332076821984425,,sqrt,1,500,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.9673803549373624,0.9666405910033752,0.9670732699121167,0.9657766037956144,0.9667177049121172,0.0006035622154315363,2
3,Random Forest,757.1198624372482,7.204761893407521,3.1768553853034973,0.06480426039337824,,sqrt,1,800,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 800}",0.9670569046660129,0.966955959891491,0.9665439887120755,0.9660425935905005,0.96664986171502,0.0003998011147438824,4
3,Random Forest,886.8363529443741,2.4141218700720133,3.598442554473877,0.481443106459752,,sqrt,1,1000,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 1000}",0.9672019330488731,0.9667761226892355,0.9668123502467201,0.9662264539997777,0.9667542149961516,0.0003474344464792134,1
3,Random Forest,472.4009776711464,3.874414128080226,1.9967408180236816,0.052925264396549876,,sqrt,2,500,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 500}",0.9658150534234051,0.9647497289015609,0.9647736933582036,0.964028975172207,0.9648418627138442,0.0006365968137170907,26
3,Random Forest,679.4960880875587,1.2584881918269584,3.1161864399909973,0.42033905253022025,,sqrt,2,800,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 800}",0.9656870896312851,0.965282114236738,0.9652220169286724,0.9640182528926329,0.9650523684223321,0.0006232635270895536,22
3,Random Forest,784.5664628744125,0.7700047104371004,3.0167089700698853,0.06032108218287538,,sqrt,2,1000,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 1000}",0.9658404890755979,0.9653989290625068,0.9652785669039454,0.9640939151541856,0.9651529750490588,0.0006462488081926857,20
